구분ID,식당명,이미지,지역,업종,소개,전화번호,주소,찾아가는길,홈페이지
14,한일옥,https://img.siksinhot.com/place/1453366027381248.jpg?w=560&h=448&c=Y,전북> 군산시,한국음식 > 찌개/전골/국/탕,"소고기를 넣고 맑게 끓여내는 뭇국으로 유명세를 탄 곳입니다. 오랫동안 끓여낸 소고기 뭇국은 건더기도 푸짐하고 국물이 깔끔하여 많은 사랑을 받습니다. 그 외에도 닭국, 시래깃국, 콩나물국, 김치찌개 등 몇 가지 백반 메뉴가 준비되어 있습니다.  ",063-446-5491,전라북도 군산시 구영3길 63,군산동산중학교에서 200미터 근처,
14,할매추어탕,https://img.siksinhot.com/place/1566800215718211.jpg?w=560&h=448&c=Y,전북> 남원,한국음식 > 찌개/전골/국/탕,"해장국 메뉴 하나로 승부해오고 있는 ‘복서울해장국’. 대표 메뉴 ‘선지 해장국’은 사골과 소머리로 장시간 끓인 육수에 큼지막한 선지가 넉넉하게 담겨 나옵니다. 선지 본연의 맛과 풍미를 해치지 않기 위해 최소한의 간만 한 것이 포인트. 선지를 떠서 맛보면, 탱글탱글한 식감과 혀를 진득하게 감싸는 녹진한 맛이 느껴집니다. 사장님이 직접 담그는 깍두기와 배추김치는 시원하면서도 들큼한 맛이 국밥의 맛을 한층 살려주는 감초 역할을 톡톡히 합니다.",063-632-0535,전라북도 남원시 요천로 1467,08:00 ~ 20:00 OPEN,
14,전주왱이집,https://img.siksinhot.com/place/1531678647435724.jpg?w=560&h=448&c=Y,전북> 전주-전주객사,한국음식 > 해장국/국밥,"전주왱이집'은 콩나물 국밥과 모주를 함께 즐길 수 있는 24시간 전주 콩나물국밥 전문점입니다. 단일메뉴로 판매하는 콩나물국밥에는 아삭아삭한 콩나물과 함께 오징어, 파가 들어 있어 시원한 맛을 자아내어 칼칼하니 해장하기 딱 좋은 맛으로 속을 확 풀어줍니다. 달달하니 특이한 맛의 모주는 병 뿐만아니라 잔으로도 판매하며 따뜻하게 데워달라 하면 데워주기도 합니다. 특히 왱이 모주는 한약재가 들어가 우리가 흔히 접하는 막걸리와는 다른 맛으로 선물용으로도 좋습니다. 아삭아삭한 콩나물은 리필이 가능하며 넓은 주차장을 완비하고 있어 주차에 편리하니 참고 바랍니다. ",063-287-6980,전라북도 전주시 완산구 동문길 88,전주시청에서 400M거리에 위치,
14,변산명인바지락죽,https://img.siksinhot.com/place/1462777075133102.png?w=560&h=448&c=Y,전북> 부안,한국음식 > 한정식,"바지락죽 최초 개발자의 집인 변산 명인 바지락죽입니다. 인삼과 바지락을 넣은 향긋한 죽 요리가 인기이고, 바지락 회덮밥, 바지락 회무침, 백합탕 등 신선한 메뉴들이 준비되어 있습니다.  6년근 인삼만을 사용하며 화학 조미료는 절대 사용하지 않고 천연 조미료만 사용하고 있습니다.",063-584-7171,전라북도 부안군 변산면 변산해변로 794,08:00 ~ 19:30 OPEN,http://www.변산명인.com/
14,쌍용반점,https://img.siksinhot.com/place/1565680972154439.jpg?w=560&h=448&c=Y,전북> 군산시,세계음식 > 중국음식,"창문 넘어, 시원하게 펼쳐진 바다 풍경이 운치를 더하는 ‘쌍용반점’. 푸짐한 해산물 토핑이 올라간 짬뽕이 입소문을 타며 군산 5대 짬뽕 맛집 중 하나로 손꼽히는 곳입니다. 대표 메뉴 ‘해물 짬뽕’은 면발 위로 수북하게 올려진 홍합과 다양한 조개들이 시선을 끕니다. 군산 앞바다에서 잡아 올린 싱싱한 바지락, 동죽, 모시조개, 홍합, 꼬막으로 우려낸 국물은 칼칼하면서도 시원한 맛이 일품입니다. 두툼한 돼지고기에 튀김 옷을 입혀 튀겨 나오는 ‘탕수육’도 인기 메뉴. 소스가 얹어 나오는 탕수육은 미리 만들어 놓지 않고 주문 즉시 만들어 끝까지 바삭하게 즐길 수 있습니다.",063-443-1259,전라북도 군산시 내항2길 121,옥도면사무소 근처에 위치,
14,성미당,https://img.siksinhot.com/place/1574735776476182.jpg?w=560&h=448&c=Y,전북> 전주-전주객사,한국음식 > 비빔밥/돌솥밥/쌈밥,"비빔밥의 본고장 전주에서 가장 오랜 역사를 자랑하는 비빔밥 전문점입니다. 1965년부터 한 자리를 지켜오고 있는 ‘성미당’은 역대 대통령들이 다녀가며 입소문이 퍼져 관광객들에게도 많은 인기를 끌고 있습니다. 1대 사장님부터 직접 담근 찹쌀 고추장과 방앗간에서 짜낸 참기름 등 질 좋은 재료에 대한 뚝심을 이어오고 있습니다. 대표 메뉴 ‘전주 전통 육회비빔밥’은 뜨거운 그릇에 김제 쌀로 지은 쌀밥과 고추장, 참기름, 콩나물을 넣어 치대며 밥알 사이사이 양념을 배어들게 합니다. 초벌 비빔 과정을 거치며 매운맛은 부드러워지고 깊은 풍미가 살아난 비빔밥 위로 육회, 숙주나물, 황포묵 등을 올려 오방색을 표현합니다. 비빔밥은 밥알이 뭉개지지 않도록 젓가락으로 밥과 각 재료를 비벼 먹는 방법을 추천합니다.",063-287-8800,전라북도 전주시 완산구 전라감영5길 19-9,경원동우체국 근처에 위치,
14,갑기회관 본점,https://img.siksinhot.com/place/1462338811512177.jpg?w=560&h=448&c=Y,전북> 전주시,한국음식 > 비빔밥/돌솥밥/쌈밥,"30년 전통의 전주비빔밥 전문점으로 현지 주민들도 많이 찾는 맛집입니다. 전통 무늬와 원목이 어우러진 세련된 실내 분위기에 크기별 독립공간이 마련되어 있어 가족 외식 및 손님을 접대하기에도 손색이 없습니다. 정갈한 반찬과 함께 발효 고추장을 따로 준비해주는데 기호에 따라 비빔밥에 추가하면 됩니다. 갑기회관에서는 뜨겁게 달군 놋그릇에 비빔밥을 내어주기 때문에 마지막까지 따뜻하게 먹을 수 있습니다. 고명으로 잣, 은행, 깨가 올라가 있어 더욱 고소하고 풍부한 맛을 느낄 수 있습니다. 전주비빔밥 외에도 한우육회비빔밥, 불낙 전골, 소고기 전골 등 다양한 메뉴들이 준비되어 있습니다.",063-212-5766,전라북도 전주시 덕진구 상리로 50,11:00 ~ 21:00 OPEN,
14,옛날땡땡이상추튀김,https://img.siksinhot.com/place/1463974235249446.jpg?w=560&h=448&c=Y,전북> 전주-전북대학교,한국음식 > 떡볶이/순대/튀김/만두,"상추튀김으로 유명한 분식집 옛날땡땡이 상추튀김입니다. 전북대학교 구정문 앞에 위치하고 있습니다. 상추튀김은 고추, 당면, 오징어, 고구마 등의 튀김을 상추에 싸먹는 것으로 튀김의 느끼함을 상추와 양념장이 없애줍니다.",063-273-0903,전라북도 전주시 덕진구 권삼득로 313,00:00 ~ 00:00 OPEN,
15,올래국수,https://img.siksinhot.com/place/1453703956080502.jpg?w=560&h=448&c=Y,제주> 제주시내,한국음식 > 라면/칼국수/국수/수제비,"제주도 토속음식중 하나인 고기국수 맛집입니다. 진한 사골 국물에 돼지 고기를 큼직하게 썰어 넣어 그 맛이 진국이라고 하네요. 메뉴는 고기국수, 시원한 멸치국수, 매콤새콤한 비빔국수가 있습니다. 여름철에는 콩국수와 냉국수도 판매합니다. ",064-742-7355,제주특별자치도 제주시 귀아랑길 24,연동 제원1차아파트 근처,
15,옥돔식당,https://img.siksinhot.com/place/1462267888156098.jpg?w=560&h=448&c=Y,제주> 모슬포/대정/한경면/마라도,한국음식 > 라면/칼국수/국수/수제비,"계절을 막론하고 뜨끈한 국물의 제주도 향토음식이 생각난다면, 보말국과 보말칼국수를 진하게 잘하는 이 곳을 추천합니다. 끊임없이 사람들이 들어오고 예약 전화가 걸려오는 곳입니다. 이름은 옥돔식당이지만 옥돔은 팔지 않습니다. ",064-794-8833,제주특별자치도 서귀포시 대정읍 신영로36번길 62,모슬포 연승 어업단지 인근,
15,쌍둥이횟집,https://img.siksinhot.com/place/1353571925600254.jpg?w=560&h=448&c=Y,제주> 서귀포시내,한국음식 > 회,"서귀포 아케이드 상가 입구에 위치합니다. 서귀포 사람들이 회를 먹기 위해 자주 찾는 곳으로, 식사 시간이 되면 줄을 서야 먹을 수 있다고 합니다. 아이들을 위해서 곁반찬으로 다양한 음식과 후식도 알차게 나옵니다. 저녁시간대는 사람이 많으니 미리 예약을 하면 좋습니다.",064-762-0478,제주 서귀포시 중정로62번길 14,서귀포웨딩홀에서 400미터 근처,
15,삼성혈해물탕,https://img.siksinhot.com/place/1463374987054430.jpg?w=560&h=448&c=Y,제주> 제주시내,한국음식 > 해물탕/해물요리/꽃게,이 집의 해물탕의 매력은 신선함과 푸짐함에 있습니다. 해물의 고유한 맛을 살리기 위해 조미료는 일절 넣지 않는다고 합니다. 때문에 다소 국물이 싱거울 수 있으나 시간이 지남에 따라 해물에서 시원한 국물이 우러나와 해물 고유의 맛을 느낄 수 있다고 합니다. ,064-745-3000,제주특별자치도 제주시 선덕로5길 20,제주도청 근처,
15,네거리식당,https://img.siksinhot.com/place/1565590359806360.jpg?w=560&h=448&c=Y,제주> 서귀포시내,한국음식 > 한정식,"천지연 폭포에서 멀지 않은 거리에 위치한 '네거리식당'. 제주도에서만 맛볼 수 있는 칼칼하고 비린 맛 없는 담백한 갈치국으로 유명한 맛집입니다. 배추와 당일 잡힌 갈치만을 사용해서 갈치국을 끓이는 것이 특징입니다. 주문할 때 매운 정도를 조절 가능하니 취향에 맞게 주문하면 됩니다. 이 외에도 생물 갈치로 구워낸 갈치구이, 고등어 구이도 인기입니다.",064-762-5513,제주특별자치도 서귀포시 서문로29번길 20,07:00 ~ 22:00 OPEN,
15,중문해녀의집,https://img.siksinhot.com/place/1457512791913285.jpg?w=560&h=448&c=Y,제주> 중문/예래,한국음식 > 해물탕/해물요리/꽃게,해산물 모듬은 한 접시에 2만원입니다. 전복죽은 큼직하게 썰고 내장도 넣어서 바로 조리해 뜨끈한 상태로 투박한 대접에 담아져 나옵니다. 현금 결제만 가능하니 지갑에 지폐 몇장은 꼭 준비해야 합니다.,064-738-9557,제주특별자치도 서귀포시 중문관광로 194,중문관광로를 따라 478m 이동 (대포해안 인근),
15,향토음식유리네,https://img.siksinhot.com/place/1463367916216188.jpg?w=560&h=448&c=Y,제주> 제주시내,한국음식 > 한정식,"대한민국 100대 식당에 선정된 맛집입니다. 저렴한 가격으로 제주도의 향토음식을 즐길 수 있어 많은 이들이 찾는 곳입니다. 이 곳의 인기메뉴는 성게미역국입니다. 고소한 성게와 시원한 미역 그리고 유리네 엄마, 오순행씨의 손맛까지 더해져 인기라고 합니다. ",064-748-0890,제주특별자치도 제주시 연북로 146,신제주초등학교  근처,
15,어진이네횟집,https://img.siksinhot.com/place/1462971412815149.png?w=560&h=448&c=Y,제주> 서귀포시내,한국음식 > 회,"바다를 보면서 음식을 즐길 수 있는 횟집입니다. 자리물회, 한치물회 등 새콤달콤한 양념으로 버무린 회와 채소에 얼음을 띄운 시원한 물회로 특히 유명하지요. 전화주문예약,포장이 안된다고 하니 참고하세요.",064-732-7442,제주특별자치도 서귀포시 보목포로 93,보목리포구에서 오름 방향으로 100m 내려가면 위치,
15,회양과국수군,https://img.siksinhot.com/place/1531067934106168.jpg?w=560&h=448&c=Y,제주> 성산/우도,한국음식 > 회,"싱싱한 방어를 풀코스로 즐길 수 있는 ‘회양과국수군’입니다. 계절 메뉴인 방어는 10월부터 다음 해 5월까지만 맛볼 수 있습니다. 방어철에만 가능한 방어회 코스는 방어회, 머리 구이, 회국수, 생선전, 매운탕이 모두 포함되어 있어 푸짐하게 즐길 수 있습니다. 머리 구이는 사정에 따라 고등어구이로 변경될 수도 있습니다. 이 외에도 사계절 내내 가능한 새콤달콤 '회국수'와 '돌문어 해물탕'이 인기 메뉴입니다. 제주 바다의 싱싱한 맛을 그대로 전해주는 돌문어 해물탕은 전복, 홍합, 새우, 소라 등 다양한 해산물에 살아있는 돌문어 한 마리를 그대로 넣어 개운한 국물 맛이 일품입니다.",064-782-0150,제주특별자치도 제주시 우도면 우도해안길 270,서빈백사 해수욕장 (산호해수욕장) 바로 앞에 위치,
15,신촌덕인당,https://img.siksinhot.com/place/1536215049121500.jpg?w=560&h=448&c=Y,제주> 조천/함덕,한국음식 > 떡,"전통을 자랑하는 제주 보리빵의 원조집입니다. 옛날팥보리빵, 옛날보리빵, 쑥찐빵 이렇게 세가지만을 판매합니다. 고슬고슬한 통팥과 쫄깃한 빵이 잘 어우러지며 설탕이 들어가지 않아 담백합니다. 대규모 포장이나 택배로도 이용하는 손님들이 많으며 옛스러운 내부가 정겹습니다. 카페 형식의 '덕인당 소락'도 오픈하였으니 조금 더 세련된 곳을 방문하고 싶다면 참고하시기 바랍니다.",064-783-6153,제주특별자치도 제주시 조천읍 신북로 36,제주도 제주시 조천읍 신촌리 조천중학교 앞에 위치,
15,순옥이네명가,https://img.siksinhot.com/place/1531061009651163.jpg?w=560&h=448&c=Y,제주> 제주시내,한국음식 > 전복,"순옥이네명가는 제주도산 전복을 죽, 찜, 회, 탕 등 다양한 메뉴로 맛볼 수 있습니다. 특이한 점은 자연과 양식중에 선택이 가능하다는 것입니다. 전복물회, 전복죽, 전복뚝배기등이 인기 메뉴이니 전복을 실컷 즐기고 싶다면 이 곳을 추천합니다.",064-743-4813,제주특별자치도 제주시 도공로 8,도두마리나에서 200미터 근처,
15,목포고을,https://img.siksinhot.com/place/1456993552121346.jpg?w=560&h=448&c=Y,제주> 중문/예래,한국음식 > 삼겹살/목살,"제주로도 여행 가서 이 집을 방문하지 않으면 섭섭하다고 말할 정도로 손꼽히는 흑돼지 맛집입니다. 기본 750g부터 시켜야 하고 연탄불에 직화로 굽는 두꺼운 덩어리의 백돼지, 흑돼지 고기가 인기있습니다.",064-738-5551,제주특별자치도 서귀포시 일주서로 968-5,상예로를 따라 1.13km 이동 ,
15,춘심이네 본점,https://img.siksinhot.com/place/1540258902890192.JPG?w=560&h=448&c=Y,제주> 안덕/화순/대평,한국음식 > 찌개/전골/국/탕,1m 은갈치가 통째로가 들어가 거대함에 놀라고 맛에 놀라는 통갈치전문점입니다. 3~4인 방문 시에는 통갈치구이 2인과 뼈없는 갈치조림 2인을 주문하면 푸짐하고 넉넉하게 먹을 수 있습니다. 구이요리일 때 잡식성인 갈치의 내장은 먹지 않는 것이 좋다고하니 참고 바랍니다. ,064-794-4010,제주특별자치도 서귀포시 안덕면 창천중앙로24번길 16,10:00 ~ 20:00 OPEN,
15,항구식당,https://img.siksinhot.com/place/1573707248231717.jpg?w=560&h=448&c=Y,제주> 모슬포/대정/한경면/마라도,한국음식 > 해물탕/해물요리/꽃게,"2대에 걸쳐 44년째 운영 중인 ‘항구식당’은 회부터 물회, 회 덮밥, 생선 조림 등 여러 생선 요리를 맛볼 수 있는 곳입니다. 가을철 대표 메뉴이자 특유의 기름진 맛을 자랑하는 ‘방어회’는 부위별로 조금씩 다른 맛을 느낄 수 있습니다. 된장을 풀어 구수하고 시원한 육수에 자리 돔을 뼈 째로 썰어 넣은 ‘자리 물회’ 또한 제주 향토 음식으로 인근 주민들뿐만 아니라 관광객들이 즐겨 찾는 메뉴입니다. 철마다 주문되는 메뉴가 다를 수 있으므로 참고 바랍니다.",064-794-2254,제주특별자치도 서귀포시 대정읍 하모항구로 64,모슬포 연승어업단지 인근에 위치,
